Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
NC2419,12.6,No Sugar,0.066,Household,173.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3988.79
FD2528,10.74,Low Sugar,0.018,Starchy Foods,136.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2807.95
FD5932,15.36,Low Sugar,0.081,Dairy,171.27,OUT001,1987,High,Tier 2,Supermarket Type1,4561.19
FD7523,15.91,Regular,0.071,Snack Foods,207.89,OUT003,1999,Medium,Tier 1,Departmental Store,5433.87
FD3460,12.93,Regular,0.015,Canned,156.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3713.83
FD3078,13.36,Regular,0.018,Baking Goods,123.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3141.35
FD8,11.12,Regular,0.074,Meat,155.07,OUT002,1998,Small,Tier 3,Food Mart,763.99
FD2166,10.0,Low Sugar,0.011,Canned,148.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2880.21
FD5461,9.87,Regular,0.049,Canned,141.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2715.0
FD7407,13.55,Low Sugar,0.026,Frozen Foods,201.53,OUT001,1987,High,Tier 2,Supermarket Type1,4770.38
FD8718,12.23,Low Sugar,0.019,Meat,133.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3090.41
FD2945,10.36,Regular,0.023,Baking Goods,184.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3710.16
FD8453,7.32,Low Sugar,0.09,Canned,110.03,OUT002,1998,Small,Tier 3,Food Mart,1491.13
FD8183,14.28,Regular,0.082,Baking Goods,134.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3561.14
DR5397,10.49,Low Sugar,0.055,Soft Drinks,84.61,OUT002,1998,Small,Tier 3,Food Mart,1686.33
FD547,15.2,Low Sugar,0.062,Frozen Foods,155.22,OUT001,1987,High,Tier 2,Supermarket Type1,4638.23
FD73,13.87,Low Sugar,0.045,Baking Goods,204.18,OUT003,1999,Medium,Tier 1,Departmental Store,6763.94
FD2286,12.29,Low Sugar,0.031,Fruits and Vegetables,126.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2943.66
FD1880,15.67,Low Sugar,0.038,Canned,168.16,OUT001,1987,High,Tier 2,Supermarket Type1,4566.43
FD142,12.35,Regular,0.005,Canned,157.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,4345.5
FD3169,10.89,Low Sugar,0.021,Canned,134.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,2803.56
FD3288,14.08,Regular,0.089,Fruits and Vegetables,138.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3605.93
FD1635,15.69,Regular,0.007,Baking Goods,189.9,OUT003,1999,Medium,Tier 1,Departmental Store,5017.82
FD4201,14.59,Low Sugar,0.021,Baking Goods,170.9,OUT003,1999,Medium,Tier 1,Departmental Store,4378.59
FD4774,7.23,Low Sugar,0.067,Frozen Foods,103.66,OUT002,1998,Small,Tier 3,Food Mart,1339.52
FD2200,11.24,Low Sugar,0.128,Dairy,153.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3259.92
FD6302,9.92,Low Sugar,0.031,Snack Foods,107.68,OUT002,1998,Small,Tier 3,Food Mart,2031.4
FD2084,16.31,Regular,0.11,Breads,191.33,OUT003,1999,Medium,Tier 1,Departmental Store,5186.04
FD776,10.69,Low Sugar,0.025,Frozen Foods,146.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,2997.02
FD7210,11.18,Low Sugar,0.036,Baking Goods,124.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,2668.03
FD2434,14.53,Low Sugar,0.056,Canned,142.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3783.29
FD6871,13.29,Low Sugar,0.017,Snack Foods,148.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3623.42
FD4057,11.17,Low Sugar,0.076,Canned,103.84,OUT002,1998,Small,Tier 3,Food Mart,2235.31
FD461,11.37,Low Sugar,0.12,Fruits and Vegetables,106.48,OUT001,1987,High,Tier 2,Supermarket Type1,3802.7
FD1323,11.5,Low Sugar,0.03,Snack Foods,120.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,2656.28
NC3366,11.73,No Sugar,0.004,Health and Hygiene,146.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3235.05
FD6417,13.6,Low Sugar,0.017,Fruits and Vegetables,159.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3915.2
DR1469,14.26,Regular,0.031,Soft Drinks,165.26,OUT001,1987,High,Tier 2,Supermarket Type1,4189.32
FD3854,14.96,Low Sugar,0.105,Fruits and Vegetables,167.64,OUT003,1999,Medium,Tier 1,Departmental Store,4396.45
NC5132,9.06,No Sugar,0.023,Household,142.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2559.58
FD6115,11.64,Low Sugar,0.056,Fruits and Vegetables,71.59,OUT002,1998,Small,Tier 3,Food Mart,1680.56
FD2253,11.46,Low Sugar,0.031,Baking Goods,203.87,OUT003,1999,Medium,Tier 1,Departmental Store,4346.06
FD7252,15.72,Regular,0.076,Snack Foods,178.39,OUT001,1987,High,Tier 2,Supermarket Type1,4787.41
FD4748,17.45,Low Sugar,0.105,Dairy,174.27,OUT003,1999,Medium,Tier 1,Departmental Store,5093.97
FD507,10.77,Low Sugar,0.049,Fruits and Vegetables,169.27,OUT003,1999,Medium,Tier 1,Departmental Store,6744.58
NC1274,9.03,No Sugar,0.039,Health and Hygiene,168.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.62
DR6273,6.35,Low Sugar,0.042,Hard Drinks,99.53,OUT002,1998,Small,Tier 3,Food Mart,1057.1
FD3671,12.0,Regular,0.037,Canned,190.15,OUT001,1987,High,Tier 2,Supermarket Type1,4187.37
FD43,12.02,Regular,0.148,Meat,100.09,OUT003,1999,Medium,Tier 1,Departmental Store,6429.46
NC7351,12.2,No Sugar,0.004,Household,157.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,3563.27
NC7237,10.31,No Sugar,0.026,Health and Hygiene,117.43,OUT001,1987,High,Tier 2,Supermarket Type1,2318.15
DR2786,15.38,Low Sugar,0.171,Soft Drinks,162.4,OUT003,1999,Medium,Tier 1,Departmental Store,4383.34
FD2266,13.54,Low Sugar,0.031,Baking Goods,144.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3594.04
FD2128,9.3,Low Sugar,0.009,Frozen Foods,142.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2593.56
FD4341,13.75,Regular,0.034,Snack Foods,144.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3642.88
FD428,13.35,Regular,0.055,Dairy,216.9,OUT003,1999,Medium,Tier 1,Departmental Store,5914.86
FD2345,14.15,Low Sugar,0.021,Breads,147.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3801.62
FD1648,12.84,Low Sugar,0.093,Snack Foods,128.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3106.46
NC7103,10.79,No Sugar,0.03,Household,149.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3080.7
FD293,12.41,Regular,0.031,Fruits and Vegetables,165.23,OUT003,1999,Medium,Tier 1,Departmental Store,5738.77
FD2246,15.79,Regular,0.082,Starchy Foods,192.06,OUT003,1999,Medium,Tier 1,Departmental Store,5084.36
FD3132,13.87,Low Sugar,0.083,Snack Foods,166.67,OUT001,1987,High,Tier 2,Supermarket Type1,4131.26
FD8657,11.64,Low Sugar,0.046,Meat,185.7,OUT001,1987,High,Tier 2,Supermarket Type1,4015.96
FD6868,16.07,Low Sugar,0.03,Baking Goods,189.89,OUT003,1999,Medium,Tier 1,Departmental Store,5102.49
FD4136,16.01,Regular,0.085,Frozen Foods,163.0,OUT001,1987,High,Tier 2,Supermarket Type1,4537.79
NC6097,12.29,No Sugar,0.103,Household,136.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3146.87
FD6039,11.99,Regular,0.091,Breads,176.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3906.85
FD494,11.4,Low Sugar,0.031,Dairy,143.26,OUT002,1998,Small,Tier 3,Food Mart,1070.83
DR4116,8.26,Low Sugar,0.014,Soft Drinks,62.9,OUT002,1998,Small,Tier 3,Food Mart,738.97
FD6031,13.74,Low Sugar,0.085,Snack Foods,150.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3779.23
NC2081,15.0,No Sugar,0.097,Others,171.64,OUT003,1999,Medium,Tier 1,Departmental Store,4487.29
FD6728,12.87,Regular,0.035,Snack Foods,171.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3992.85
FD2459,14.99,Regular,0.014,Frozen Foods,174.24,OUT001,1987,High,Tier 2,Supermarket Type1,4537.88
FD1315,13.18,Regular,0.038,Fruits and Vegetables,145.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3541.0
FD5719,12.48,Low Sugar,0.034,Frozen Foods,144.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3355.64
FD5845,13.91,Low Sugar,0.018,Frozen Foods,131.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3429.62
NC553,10.1,No Sugar,0.071,Health and Hygiene,86.91,OUT001,1987,High,Tier 2,Supermarket Type1,2734.26
FD2855,12.31,Low Sugar,0.168,Meat,170.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.36
FD8616,16.6,Low Sugar,0.116,Snack Foods,165.19,OUT001,1987,High,Tier 2,Supermarket Type1,4717.55
FD695,11.67,Low Sugar,0.031,Snack Foods,180.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3923.62
FD6051,12.83,Regular,0.021,Snack Foods,127.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3087.39
FD2514,14.24,Regular,0.077,Fruits and Vegetables,190.09,OUT001,1987,High,Tier 2,Supermarket Type1,4692.67
FD6298,12.82,Low Sugar,0.026,Snack Foods,137.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3302.41
FD1717,14.54,Low Sugar,0.1,Meat,176.71,OUT003,1999,Medium,Tier 1,Departmental Store,4487.34
FD6649,10.43,Low Sugar,0.066,Fruits and Vegetables,129.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2588.31
NC1640,15.1,No Sugar,0.113,Others,201.12,OUT003,1999,Medium,Tier 1,Departmental Store,5112.84
FD4540,11.16,Low Sugar,0.129,Meat,97.84,OUT002,1998,Small,Tier 3,Food Mart,2110.05
DR945,11.73,Low Sugar,0.161,Soft Drinks,122.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,2741.19
NC8572,14.65,No Sugar,0.032,Household,226.69,OUT003,1999,Medium,Tier 1,Departmental Store,5534.2
FD5433,10.94,Low Sugar,0.014,Snack Foods,146.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3047.33
FD3052,13.29,Low Sugar,0.032,Snack Foods,152.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3712.24
NC6913,16.36,No Sugar,0.077,Health and Hygiene,186.49,OUT003,1999,Medium,Tier 1,Departmental Store,5097.31
FD5488,13.61,Low Sugar,0.026,Snack Foods,96.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2637.62
NC4753,13.71,No Sugar,0.031,Household,203.67,OUT001,1987,High,Tier 2,Supermarket Type1,4851.76
FD2582,10.43,Regular,0.047,Fruits and Vegetables,118.94,OUT001,1987,High,Tier 2,Supermarket Type1,2376.66
DR2608,14.24,Regular,0.159,Soft Drinks,152.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3927.5
FD2963,13.31,Low Sugar,0.041,Fruits and Vegetables,153.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3726.57
FD8109,11.67,Low Sugar,0.075,Frozen Foods,77.24,OUT002,1998,Small,Tier 3,Food Mart,1804.16
NC4905,12.19,No Sugar,0.09,Health and Hygiene,151.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3439.37
FD2000,10.46,Low Sugar,0.115,Starchy Foods,181.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3655.17
DR4422,16.36,Regular,0.068,Hard Drinks,186.26,OUT003,1999,Medium,Tier 1,Departmental Store,5093.76
FD5272,16.83,Regular,0.054,Snack Foods,187.96,OUT003,1999,Medium,Tier 1,Departmental Store,5235.81
FD3487,13.44,Regular,0.016,Dairy,158.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3856.91
FD2894,12.89,Low Sugar,0.034,Fruits and Vegetables,138.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3337.42
FD1723,10.99,Low Sugar,0.015,Dairy,135.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2838.7
FD357,14.46,Low Sugar,0.149,Baking Goods,183.73,OUT001,1987,High,Tier 2,Supermarket Type1,2782.73
FD276,15.26,Low Sugar,0.039,Canned,185.39,OUT001,1987,High,Tier 2,Supermarket Type1,2574.26
FD7342,11.55,Low Sugar,0.033,Frozen Foods,145.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3174.45
FD5347,9.71,Low Sugar,0.031,Fruits and Vegetables,140.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2662.48
NC213,13.41,No Sugar,0.015,Household,132.67,OUT002,1998,Small,Tier 3,Food Mart,1000.39
DR8147,14.52,Low Sugar,0.039,Soft Drinks,184.85,OUT001,1987,High,Tier 2,Supermarket Type1,4648.1
NC900,13.05,No Sugar,0.048,Household,117.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,2944.58
FD6215,13.13,Regular,0.064,Fruits and Vegetables,142.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3472.38
FD2842,16.34,Regular,0.055,Canned,141.81,OUT001,1987,High,Tier 2,Supermarket Type1,4179.16
FD7761,13.67,Low Sugar,0.028,Breads,150.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3744.63
FD6911,9.25,Low Sugar,0.175,Dairy,100.47,OUT002,1998,Small,Tier 3,Food Mart,1731.07
FD1015,12.59,Low Sugar,0.039,Snack Foods,148.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3472.97
FD6294,10.23,Low Sugar,0.148,Canned,130.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,2573.94
NC2787,16.42,No Sugar,0.086,Health and Hygiene,166.24,OUT001,1987,High,Tier 2,Supermarket Type1,4698.02
FD468,14.59,Regular,0.026,Canned,149.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3948.42
FD2780,7.53,Low Sugar,0.188,Frozen Foods,77.56,OUT002,1998,Small,Tier 3,Food Mart,874.72
NC5769,10.62,No Sugar,0.046,Household,148.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3029.36
FD4744,15.46,Regular,0.079,Snack Foods,161.23,OUT003,1999,Medium,Tier 1,Departmental Store,4377.67
FD7652,12.73,Regular,0.137,Meat,130.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3142.91
FD6088,10.56,Low Sugar,0.019,Breakfast,140.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2856.36
FD5025,13.47,Regular,0.104,Meat,165.38,OUT001,1987,High,Tier 2,Supermarket Type1,4012.5
NC7314,12.92,No Sugar,0.084,Health and Hygiene,135.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3276.76
FD7486,12.16,Regular,0.024,Dairy,123.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,2853.08
FD8709,10.49,Regular,0.07,Baking Goods,93.99,OUT002,1998,Small,Tier 3,Food Mart,1879.3
FD6098,13.63,Low Sugar,0.063,Breads,161.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3959.72
FD3937,14.47,Low Sugar,0.038,Baking Goods,177.93,OUT003,1999,Medium,Tier 1,Departmental Store,4496.86
FD5422,13.73,Low Sugar,0.031,Frozen Foods,121.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3180.54
FD1711,8.11,Low Sugar,0.018,Frozen Foods,145.89,OUT001,1987,High,Tier 2,Supermarket Type1,2403.75
FD665,14.86,Regular,0.025,Baking Goods,183.69,OUT001,1987,High,Tier 2,Supermarket Type1,4702.33
FD7880,16.43,Low Sugar,0.046,Frozen Foods,198.47,OUT003,1999,Medium,Tier 1,Departmental Store,5360.44
NC7113,12.66,No Sugar,0.055,Health and Hygiene,132.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3151.7
FD1938,13.25,Low Sugar,0.046,Breakfast,146.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3572.54
FD3266,14.26,Low Sugar,0.074,Canned,173.01,OUT003,1999,Medium,Tier 1,Departmental Store,4346.91
FD6192,11.05,Low Sugar,0.061,Dairy,131.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,2779.26
FD7073,9.28,Low Sugar,0.136,Canned,138.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,2512.21
FD3116,12.0,Regular,0.031,Fruits and Vegetables,127.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,2903.93
FD4040,11.09,Low Sugar,0.006,Frozen Foods,140.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,2972.53
FD1362,10.67,Regular,0.184,Snack Foods,104.53,OUT002,1998,Small,Tier 3,Food Mart,2135.22
NC1208,14.49,No Sugar,0.042,Household,194.46,OUT001,1987,High,Tier 2,Supermarket Type1,4839.18
DR4364,14.73,Regular,0.019,Soft Drinks,150.93,OUT001,1987,High,Tier 2,Supermarket Type1,4003.21
FD1252,12.96,Regular,0.049,Dairy,150.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3597.07
FD538,16.8,reg,0.019,Snack Foods,192.77,OUT003,1999,Medium,Tier 1,Departmental Store,4225.99
FD8015,11.78,Low Sugar,0.017,Meat,160.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3541.57
NC3326,11.38,No Sugar,0.036,Household,142.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3072.68
NC2862,12.46,No Sugar,0.053,Health and Hygiene,145.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3387.9
FD814,12.05,Low Sugar,0.042,Fruits and Vegetables,124.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2851.87
DR2268,10.05,Low Sugar,0.168,Soft Drinks,135.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2627.23
DR1786,11.31,Low Sugar,0.031,Soft Drinks,141.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3026.86
FD3399,15.75,Low Sugar,0.036,Snack Foods,173.64,OUT001,1987,High,Tier 2,Supermarket Type1,4698.17
FD7980,12.87,Regular,0.047,Canned,107.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,2699.65
FD3963,11.15,Regular,0.032,Canned,101.23,OUT002,1998,Small,Tier 3,Food Mart,2177.2
DR898,13.43,Low Sugar,0.081,Soft Drinks,231.07,OUT003,1999,Medium,Tier 1,Departmental Store,5349.26
FD252,13.21,Low Sugar,0.034,Frozen Foods,202.99,OUT002,1998,Small,Tier 3,Food Mart,1248.29
FD5083,15.37,reg,0.015,Canned,213.79,OUT003,1999,Medium,Tier 1,Departmental Store,5434.38
NC5462,10.76,No Sugar,0.074,Household,121.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,2508.09
FD7191,9.16,Low Sugar,0.037,Breads,145.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2639.26
FD1461,9.8,Low Sugar,0.084,Breads,155.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2975.47
FD844,13.28,Regular,0.146,Meat,128.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3223.45
FD173,10.85,Regular,0.061,Snack Foods,121.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,1755.32
FD6771,13.87,Regular,0.122,Canned,167.69,OUT001,1987,High,Tier 2,Supermarket Type1,4150.47
FD5596,10.11,Regular,0.012,Canned,116.22,OUT002,1998,Small,Tier 3,Food Mart,2248.62
FD5224,11.64,Low Sugar,0.019,Dairy,153.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,3361.36
FD8227,14.29,Low Sugar,0.033,Snack Foods,154.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3976.04
FD2494,15.73,Low Sugar,0.015,Dairy,191.55,OUT003,1999,Medium,Tier 1,Departmental Store,5060.34
NC7621,15.38,No Sugar,0.011,Household,186.3,OUT001,1987,High,Tier 2,Supermarket Type1,4872.9
FD6926,13.91,Regular,0.023,Snack Foods,198.1,OUT001,1987,High,Tier 2,Supermarket Type1,4782.28
FD1979,11.62,Low Sugar,0.031,Fruits and Vegetables,115.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2567.76
FD6019,9.02,Low Sugar,0.141,Snack Foods,132.09,OUT001,1987,High,Tier 2,Supermarket Type1,2327.2
NC1685,13.94,No Sugar,0.034,Health and Hygiene,128.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3358.39
FD8559,15.71,Regular,0.028,Dairy,200.26,OUT003,1999,Medium,Tier 1,Departmental Store,5233.76
NC212,15.61,No Sugar,0.022,Health and Hygiene,187.8,OUT003,1999,Medium,Tier 1,Departmental Store,3163.73
FD8325,12.73,Regular,0.044,Fruits and Vegetables,241.21,OUT003,1999,Medium,Tier 1,Departmental Store,5398.61
FD909,15.58,Regular,0.011,Dairy,148.03,OUT001,1987,High,Tier 2,Supermarket Type1,4134.55
NC8533,11.41,No Sugar,0.072,Health and Hygiene,134.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2918.02
FD5515,12.77,Low Sugar,0.068,Fruits and Vegetables,140.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3351.09
FD6012,14.83,Low Sugar,0.08,Fruits and Vegetables,176.77,OUT001,1987,High,Tier 2,Supermarket Type1,4554.39
FD3851,15.69,Regular,0.039,Frozen Foods,156.94,OUT003,1999,Medium,Tier 1,Departmental Store,4341.82
FD5617,12.48,Low Sugar,0.191,Snack Foods,118.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,2821.42
NC7102,8.93,No Sugar,0.067,Health and Hygiene,129.01,OUT002,1998,Small,Tier 3,Food Mart,2243.88
FD261,10.11,Low Sugar,0.048,Canned,111.89,OUT002,1998,Small,Tier 3,Food Mart,2252.3
FD8172,9.59,Low Sugar,0.034,Snack Foods,81.34,OUT002,1998,Small,Tier 3,Food Mart,1416.09
FD714,14.92,Low Sugar,0.123,Meat,147.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3983.15
FD779,13.07,Low Sugar,0.046,Canned,132.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3256.33
FD5759,14.1,Low Sugar,0.024,Baking Goods,98.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2780.73
FD6227,12.25,Low Sugar,0.059,Meat,130.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3030.9
FD8267,12.98,Low Sugar,0.048,Snack Foods,105.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,2673.03
FD403,15.04,Low Sugar,0.037,Frozen Foods,156.91,OUT002,1998,Small,Tier 3,Food Mart,1683.4
FD5745,15.37,Low Sugar,0.01,Fruits and Vegetables,151.68,OUT001,1987,High,Tier 2,Supermarket Type1,4162.78
FD868,12.79,Low Sugar,0.036,Frozen Foods,162.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3804.06
NC1089,13.33,No Sugar,0.036,Health and Hygiene,126.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3193.92
FD907,10.78,Regular,0.031,Snack Foods,149.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3084.48
FD5835,14.26,Low Sugar,0.039,Snack Foods,141.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3700.78
FD2634,16.93,Low Sugar,0.049,Fruits and Vegetables,204.8,OUT003,1999,Medium,Tier 1,Departmental Store,5603.12
FD6594,11.52,Regular,0.105,Canned,188.44,OUT001,1987,High,Tier 2,Supermarket Type1,4043.5
FD7728,10.66,Regular,0.039,Starchy Foods,108.82,OUT002,1998,Small,Tier 3,Food Mart,2221.45
FD7240,12.81,Low Sugar,0.071,Fruits and Vegetables,143.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,3408.08
FD7678,12.94,Regular,0.019,Fruits and Vegetables,191.47,OUT003,1999,Medium,Tier 1,Departmental Store,4428.05
FD7914,14.16,Low Sugar,0.017,Dairy,182.85,OUT001,1987,High,Tier 2,Supermarket Type1,4527.46
NC6376,10.23,No Sugar,0.011,Health and Hygiene,111.45,OUT002,1998,Small,Tier 3,Food Mart,2177.77
FD4212,13.53,Low Sugar,0.167,Frozen Foods,171.25,OUT001,1987,High,Tier 2,Supermarket Type1,4147.75
FD3438,13.48,Regular,0.092,Snack Foods,107.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,2822.62
FD5930,12.98,Regular,0.228,Fruits and Vegetables,171.48,OUT001,1987,High,Tier 2,Supermarket Type1,4026.28
NC3720,8.93,No Sugar,0.117,Household,178.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3259.2
DR607,12.61,Regular,0.033,Soft Drinks,122.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,2933.41
FD1656,9.49,Low Sugar,0.007,Snack Foods,110.12,OUT002,1998,Small,Tier 3,Food Mart,1983.84
FD7664,14.34,Low Sugar,0.026,Meat,177.46,OUT003,1999,Medium,Tier 1,Departmental Store,4456.81
FD1173,12.69,Regular,0.016,Canned,195.67,OUT003,1999,Medium,Tier 1,Departmental Store,4456.82
FD3641,13.85,Low Sugar,0.063,Snack Foods,168.23,OUT001,1987,High,Tier 2,Supermarket Type1,4157.47
NC614,12.8,No Sugar,0.05,Household,135.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3251.18
NC5167,11.07,No Sugar,0.083,Health and Hygiene,118.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2506.32
FD7627,13.13,Low Sugar,0.089,Fruits and Vegetables,142.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3465.98
FD5191,15.47,Low Sugar,0.094,Fruits and Vegetables,152.2,OUT001,1987,High,Tier 2,Supermarket Type1,4195.95
FD2694,15.18,Regular,0.012,Snack Foods,162.05,OUT003,1999,Medium,Tier 1,Departmental Store,4331.44
FD1443,15.55,Regular,0.093,Snack Foods,168.69,OUT001,1987,High,Tier 2,Supermarket Type1,4551.34
FD5693,9.58,Low Sugar,0.133,Baking Goods,142.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2661.65
FD8082,13.52,Low Sugar,0.051,Snack Foods,176.34,OUT003,1999,Medium,Tier 1,Departmental Store,4249.84
FD3379,14.7,Low Sugar,0.031,Baking Goods,141.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3799.64
FD3858,11.78,Low Sugar,0.09,Snack Foods,112.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2549.0
FD2776,10.69,Regular,0.128,Baking Goods,177.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3630.24
FD7305,7.51,Low Sugar,0.021,Meat,125.42,OUT002,1998,Small,Tier 3,Food Mart,1848.16
FD8064,11.15,Low Sugar,0.031,Snack Foods,132.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,2810.51
FD5502,16.37,Regular,0.046,Meat,102.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3389.62
FD6065,12.33,Low Sugar,0.058,Fruits and Vegetables,131.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3070.48
NC88,14.37,No Sugar,0.049,Others,167.25,OUT003,1999,Medium,Tier 1,Departmental Store,4472.46
FD5104,9.7,Low Sugar,0.103,Dairy,116.87,OUT002,1998,Small,Tier 3,Food Mart,2168.22
